ID,Expression,SUCCESS,TIME,Expression_Details
sogn_d_1_1_100,x1/x2,1,3.706631899,"div,x1,sub,x2,sub,x1,x1"
sogn_d_1_2_100,x1/x2-1/x2,0,1.962310314,"sub,div,x1,x2,div,mul,x1,sub,div,x2,mul,x2,x2,sub,x2,x2,x1"
sogn_d_1_3_100,x1*(x1*x2-x2)/(x2*(x2+1)),0,2.036045313,"mul,div,x1,x2,div,sub,mul,x2,x1,x2,add,div,x1,x1,x2"
sogn_d_1_4_100,1/(x1*(x1+x2)),0,2.096026182,"div,x1,mul,x1,mul,add,x2,x1,x1"
sogn_d_1_5_100,x1*x2/(x1+x2),0,2.030109882,"add,x2,sub,mul,div,x2,add,x1,x2,x1,x2"
sogn_d_1_6_100,0,0,1.938726902,"div,div,div,sub,x1,x1,add,x1,x1,mul,add,x1,x2,x2,x2"
sogn_d_1_7_100,x1/(-x1+x2*(2*x1-1/2)),0,2.010369062,"div,x1,sub,mul,sub,x1,add,sub,sub,div,x2,add,x2,x2,x2,x1,x2,x2,x1"
sogn_d_1_8_100,0,0,1.948235989,"mul,add,x1,add,sub,x1,add,x1,x2,x2,sub,x1,x1"
sogn_d_1_9_100,0,0,1.999510288,"mul,div,x2,add,add,add,x2,x1,x1,x1,sub,x1,x1"
sogn_d_1_10_100,4*x2-2*(zoo*x1+x1)/x2,0,2.05668807,"div,add,x2,x2,div,x2,add,sub,x2,div,add,div,x1,sub,x2,x2,x1,x2,x2"
sogn_d_1_11_100,x1/(x1+x2),0,1.992046833,"div,x1,mul,x1,div,add,x1,x2,x1"
sogn_d_1_12_100,1/x2,0,2.015233278,"sub,x2,sub,x1,sub,add,add,x2,sub,x1,x2,div,x1,mul,x1,x2,x2"
sogn_d_1_13_100,0,0,2.030851603,"div,sub,x2,x2,sub,x2,add,add,x1,div,x1,div,add,sub,x1,x2,x1,x1,x2"
sogn_d_1_14_100,0,0,2.109746933,"mul,add,div,x1,x1,div,add,x2,mul,x1,x1,x2,sub,x2,x2"
sogn_d_1_15_100,x2*(x1+x2)/x1,0,2.137782335,"div,div,add,x1,x2,add,div,div,x1,x2,x2,sub,x1,x1,x2"
sogn_d_1_16_100,x1*x2**2/(2*x1+x2),0,2.130846977,"mul,mul,div,x2,add,add,add,x1,x2,mul,x1,sub,x2,x2,x1,x1,x2"
sogn_d_1_17_100,0,0,2.048148155,"mul,sub,x2,x2,add,x2,add,x1,mul,x1,x2"
sogn_d_1_18_100,x2*(x2**2-x2)/x1,0,2.153420448,"div,x2,div,x1,sub,mul,x2,x2,x2"
sogn_d_1_19_100,(x1+x2)**2/(x1*(x1+x1*(x1-x2)/x2**2)),0,1.958872557,"mul,add,x2,x1,div,add,x1,x2,mul,add,mul,div,div,sub,x1,x2,x2,x2,x1,x1,x1"
sogn_d_1_20_100,0,0,2.14566493,"sub,x2,sub,x1,sub,x1,x2"
sogn_d_1_21_100,-x2/(x1**2*(-x1+x2)),0,2.077845335,"sub,x2,add,div,mul,x2,div,div,x2,mul,x1,x2,sub,x2,x1,x1,x2"
sogn_d_1_22_100,x2**2/x1,0,2.090807915,"div,x2,div,x1,mul,x2,div,x1,x1"
sogn_d_1_23_100,x2/(x1*x2+x1),0,2.099935055,"div,x2,sub,mul,sub,add,x2,x2,x2,x1,sub,x2,add,x1,x2"
sogn_d_1_24_100,x1**2/(2*x2),0,2.092461824,"mul,x1,div,x1,add,x2,x2"
sogn_d_1_25_100,x2/(x1**2*x2+x2**2),0,2.080945492,"div,x2,sub,mul,x2,x2,sub,x1,add,mul,x2,mul,x1,x1,x1"
sogn_d_1_26_100,x1*(-x1**2-x1),0,2.113103151,"mul,div,x1,x2,mul,x2,sub,mul,x1,sub,x2,add,x2,x1,x1"
sogn_d_1_27_100,0,0,2.013292789,"div,x1,div,x1,div,sub,x1,x1,x2"
sogn_d_1_28_100,x1/(x1*x2+(x2+x2/x1)/x2),0,2.129837751,"div,x1,add,div,add,div,x2,x1,x2,x2,mul,x1,x2"
sogn_d_1_29_100,zoo*x2/x1,0,2.045464993,"div,div,x2,x1,mul,add,x1,x2,sub,x1,x1"
sogn_d_1_30_100,zoo*x1**2,0,2.07545805,"mul,x1,div,x1,mul,sub,x2,x2,sub,sub,x2,sub,x1,sub,x2,x2,x2"
sogn_d_1_31_100,x2**2,0,1.968726397,"div,x2,mul,div,div,add,sub,x2,x2,x2,x1,x2,div,x1,x2"
sogn_d_1_32_100,0,0,2.073075294,"div,sub,add,x2,mul,x1,mul,sub,x1,div,div,x1,x1,x1,sub,x2,x2,x2,x1"
sogn_d_1_33_100,x1/(2*x2**3),0,1.952501535,"mul,div,x1,mul,x2,add,add,x1,sub,x1,x2,x2,div,div,x1,x2,x2"
sogn_d_1_34_100,x1**2/(-x1+x2),0,2.025517702,"mul,div,x1,sub,x2,x1,x1"
sogn_d_1_35_100,(x1+(-x1+x1/(x1-3*x2))/x2)/x1**2,0,1.994468212,"div,div,add,x1,div,sub,div,x1,sub,x2,add,x2,add,sub,x2,sub,x1,x2,x2,x1,x2,x1,x1"
sogn_d_1_36_100,zoo*x1,0,2.105563879,"div,x1,div,sub,x2,x2,div,add,x2,x2,x1"
sogn_d_1_37_100,x1*(-x1*x2**2+x1+x2)/2,0,1.979466438,"mul,sub,x1,sub,mul,x2,mul,x2,x1,x2,mul,div,x2,add,x2,x2,x1"
sogn_d_1_38_100,(-x1**2+x1)/(x1-x2),0,2.141184807,"div,sub,sub,x2,mul,x1,x1,sub,x2,x1,sub,mul,div,x1,x2,x2,x2"
sogn_d_1_39_100,x2/(x1*x2+x1),0,2.067553043,"div,div,x2,div,x2,x2,add,x1,mul,x1,x2"
sogn_d_1_40_100,0,0,2.14144659,"mul,sub,x2,x2,sub,x2,x2"
sogn_d_1_41_100,zoo*x2,0,2.078400612,"sub,x2,sub,x2,div,x2,div,mul,mul,sub,x1,x1,div,mul,x1,x2,x1,x2,x2"
sogn_d_1_42_100,x1/(x2+x2/x1**2),0,2.174659252,"div,x1,add,x2,div,x2,mul,x1,x1"
sogn_d_1_43_100,0,0,2.029746532,"sub,x1,add,x1,sub,x2,x2"
sogn_d_1_44_100,x1*x2/(x1*x2**2*(x2**2-x2)+x2),0,2.177085638,"div,x1,div,add,mul,mul,x2,x1,mul,sub,mul,x2,x2,x2,x2,x2,x2"
sogn_d_1_45_100,x1/(x1**2*(x1+x2)+1),0,2.012958527,"div,x1,add,div,x2,x2,mul,mul,mul,x2,x1,div,add,x1,x2,x2,x1"
sogn_d_1_46_100,x1*x2/(x1+x2),0,2.129126787,"mul,x2,div,x1,add,x2,x1"
sogn_d_1_47_100,0,0,2.025845766,"mul,div,sub,x2,x2,mul,mul,mul,add,mul,mul,x1,add,x2,x2,x1,x1,x2,x1,x2,x2"
sogn_d_1_48_100,x2/(x1*x2+x1),0,2.086441278,"div,x2,add,mul,x1,sub,x2,sub,x1,x1,x1"
sogn_d_1_49_100,x1/(x1*(x1+x2**2)+x2),0,2.028390169,"div,x1,add,x2,mul,mul,x1,div,add,mul,sub,add,x2,x1,x1,x2,x1,x2,x2"
sogn_d_1_50_100,0,0,2.170496464,"mul,sub,x2,x2,add,div,sub,x2,sub,sub,x1,sub,add,sub,x2,x1,x2,x2,x1,x1,x1"
sogn_d_1_51_100,x1/(2*(x1+x2**2/x1)),0,1.957000256,"mul,x1,div,x1,mul,add,x1,mul,x2,div,add,x2,sub,x2,x2,x1,add,x1,x1"
sogn_d_1_52_100,x1**2/(x1+(-2*x1+x2+(x2-1)/(x1*x2))/x1),0,2.091330767,"div,x1,div,add,div,sub,add,x2,sub,div,div,sub,x2,div,x1,x1,x2,x1,x1,x1,x1,x1,x1"
sogn_d_1_53_100,0,0,2.064611912,"mul,div,sub,x1,x1,x2,mul,div,div,x1,add,sub,div,x1,x2,x2,x2,x1,x1"
sogn_d_1_54_100,x1**2/(x1**2/(-x2+x2**(-2))+x1),0,2.070814133,"div,x1,div,add,mul,div,x1,sub,add,sub,div,div,div,x1,x2,x1,x2,x2,x2,x2,x1,x1,x1"
sogn_d_1_55_100,x1/(x1+x2+1/x1),0,1.995221615,"div,x1,add,add,sub,div,x2,mul,x2,x1,sub,x2,x1,x2,x2"
sogn_d_1_56_100,x1+x1*(-x1+1/(-x1-x2+1/2))/x2,0,2.111396074,"add,x1,mul,div,sub,div,x1,mul,sub,sub,div,x2,add,x2,x2,x1,x2,x1,x1,x2,x1"
sogn_d_1_57_100,x2/(x1*(2*x1+2*x2)-x2),0,1.932179213,"mul,x1,div,div,x2,x1,sub,mul,x1,add,add,x2,add,x1,x1,x2,x2"
sogn_d_1_58_100,x1/(x2-1),0,2.139008522,"div,x1,sub,x2,div,x1,sub,x1,sub,x1,x1"
sogn_d_1_59_100,zoo*x1,0,2.100813866,"div,x1,div,mul,x1,sub,x2,div,mul,x1,x2,x1,x1"
sogn_d_1_60_100,x1/(x2*(-x1**2+x2**2)),0,2.218033314,"div,x1,mul,x2,sub,sub,add,mul,x2,x2,x1,mul,x1,x1,x1"
sogn_d_1_61_100,2*x1*x2/(x1/(x1+x2)+1),0,2.025887489,"div,add,x1,x1,add,sub,div,add,div,x1,add,x2,x1,div,x2,x2,x2,x2,x2"
sogn_d_1_62_100,(-x1+x2+(2*x1+x2)/x2)/x2**2,0,2.136181831,"div,div,add,sub,x2,x1,sub,add,div,add,div,mul,add,x1,x2,x2,x2,x1,x2,x1,x1,x2,x2"
sogn_d_1_63_100,1/(x1*x2),0,2.060203791,"div,div,x2,x2,mul,x2,x1"
sogn_d_1_64_100,x1/(x2*(x1-x1*(2*x1+x2)/(x1-x2))),0,2.035371065,"mul,x1,div,x2,mul,mul,sub,x1,mul,div,add,x1,add,x1,x2,sub,x1,x2,x1,x2,x2"
sogn_d_1_65_100,x1**2*x2,0,1.915862799,"mul,x1,div,mul,div,x1,div,mul,mul,x2,x1,div,div,x2,mul,x2,x1,x2,x2,x1,x1"
sogn_d_1_66_100,x1/(x2**4*(x2-1)),0,2.099570036,"div,x1,mul,x2,mul,mul,sub,x2,div,x1,x1,mul,x2,x2,x2"
sogn_d_1_67_100,#DIV/0!,0,2.001557827,"div,x2,div,add,x1,x2,sub,x2,add,x2,div,x1,x2"
sogn_d_1_68_100,zoo*x1*(x1-x1/(x1+x2)),0,2.08218503,"mul,div,x2,sub,x1,x1,div,sub,x1,div,x1,add,x2,x1,div,x2,x1"
sogn_d_1_69_100,0,0,1.954903126,"sub,x1,sub,add,x1,x1,x1"
sogn_d_1_70_100,x2/(2*x1*(x1-x2)+x2**2),0,2.109264135,"div,x2,sub,mul,add,x1,x1,sub,x1,x2,sub,x1,add,mul,x2,x2,x1"
sogn_d_1_71_100,x2**2/(x1*(2*x1+x2+x2/x1)),0,2.024127722,"mul,x2,div,x2,mul,x1,add,div,x2,x1,add,add,x2,x1,x1"
sogn_d_1_72_100,x1*(x2**2+x2)/x2,0,2.103012562,"mul,div,div,x2,mul,x2,div,x2,mul,add,x2,mul,x2,x2,x2,x2,x1"
sogn_d_1_73_100,x1*(zoo*x2+x1)/2,0,1.944149733,"mul,div,x2,add,x2,x2,mul,add,div,x2,mul,div,mul,x1,x1,x1,sub,x1,x1,x1,x1"
sogn_d_1_74_100,x1*(2*x2-x2/(x1-x2))/x2,0,2.101736307,"div,x1,div,mul,x2,div,x2,add,sub,x2,div,x2,sub,x1,x2,x2,x2"
sogn_d_1_75_100,x2/(4*x1+2*x2+1),0,2.069635153,"div,x2,add,x1,add,add,add,x1,add,mul,add,div,x1,x1,x2,div,x2,x2,x1,x2,x1"
sogn_d_1_76_100,zoo*x1,0,2.189925194,"div,x1,div,sub,x2,x2,div,mul,div,add,sub,x1,sub,x2,x2,x2,x2,x2,x2"
sogn_d_1_77_100,x1*(x1-x2)/(x2*(-x1**2*x2+x2)),0,2.078529358,"mul,x1,div,sub,x1,x2,mul,sub,sub,x2,sub,mul,mul,x1,x2,x1,x2,x2,x2"
sogn_d_1_78_100,2*x1**2*x2/(2*x1*x2-1)-x1,0,2.141213417,"sub,div,x2,div,sub,mul,add,x2,x2,x1,div,x2,x2,mul,x1,add,x1,x1,x1"
sogn_d_1_79_100,0,0,2.086440802,"mul,div,x1,x1,sub,div,x2,x2,div,x2,x2"
sogn_d_1_80_100,x1*x2/(-x1+x2),0,2.162112713,"mul,mul,x2,x1,mul,x2,mul,div,div,x1,mul,mul,x1,sub,x2,x1,x2,x1,x1"
sogn_d_1_81_100,0,0,2.007780552,"mul,x2,mul,sub,x1,x1,x2"
sogn_d_1_82_100,x1/(2*x1**3+x2),0,2.19701314,"div,mul,x2,div,x1,x2,add,x2,mul,x1,mul,add,x1,x1,x1"
sogn_d_1_83_100,1/(x1*x2**2),0,1.919450045,"div,div,div,x1,x2,mul,x2,sub,add,x2,x1,x2,x1"
sogn_d_1_84_100,x2**2*(x1+x1/x2),0,2.140187025,"div,x1,div,div,x1,add,x1,div,x1,x2,mul,x2,x2"
sogn_d_1_85_100,x1**2*(x1+(x1-x2)/x2),0,2.054475546,"mul,x1,mul,x1,add,mul,div,div,div,add,sub,mul,sub,x1,x2,x1,x2,x2,x2,x1,x1,x1,x1"
sogn_d_1_86_100,1/x2,0,2.038412094,"div,sub,add,x1,x2,sub,add,x1,x2,add,sub,div,x1,x1,x1,x1,x2"
sogn_d_1_87_100,x1*(-x1+x2)/(x1-x1*(x1/x2**2+x2)/x2),0,2.188570023,"div,mul,sub,x2,x1,x1,sub,x1,mul,x1,div,add,div,div,x1,x2,x2,x2,x2"
sogn_d_1_88_100,x1/(-x1*(x1+x1/x2)-x1+x2),0,2.154695749,"div,x1,sub,x2,add,x1,mul,x1,add,x1,div,div,x1,x1,div,x2,x1"
sogn_d_1_89_100,0,0,2.114543676,"mul,sub,x1,x1,add,mul,add,sub,div,sub,add,x2,x2,x1,x1,x2,x2,x2,x2"
sogn_d_1_90_100,x1**2/(2*x2**3*(-x1+x2)),0,1.96279335,"div,x1,mul,mul,x2,sub,x2,x1,mul,add,x2,x2,div,x2,x1"
sogn_d_1_91_100,x1**2*(x1**2+x1)/x2**3,0,2.079777241,"mul,x1,div,div,mul,x1,div,add,mul,x1,x1,x1,x2,x2,x2"
sogn_d_1_92_100,x2/(-x1+x2*(x1+1)),0,2.065744162,"div,x2,div,x1,div,x1,sub,mul,x2,add,mul,div,div,x2,x1,x2,x1,x1,x1"
sogn_d_1_93_100,2*(x2+x2**2/x1)/x1,0,1.96316433,"mul,div,div,add,x2,x2,x2,x2,div,mul,add,x2,div,x2,div,x1,x2,x2,x1"
sogn_d_1_94_100,x1/(x2+(x2+(x1+x2+x2/x1)/x1)/x2),0,2.126461983,"div,x1,add,x2,div,add,x2,div,add,add,div,x2,x1,x1,x2,x1,x2"
sogn_d_1_95_100,x1**2/(x2**2*(x2+x2/x1**2)),0,2.158106089,"mul,div,div,x1,mul,sub,add,add,x2,div,div,x2,x1,x1,x1,x1,x2,x2,x1"
sogn_d_1_96_100,x1*x2**2/(-x1+x2),0,1.925830364,"mul,x2,mul,div,x1,sub,x2,x1,x2"
sogn_d_1_97_100,nan,0,2.11516428,"div,sub,x2,x2,div,sub,x1,x1,x1"
sogn_d_1_98_100,x2/(x1**2+1),0,2.220028639,"div,x1,mul,div,add,div,x1,x1,add,sub,mul,x1,x1,x1,x1,x2,x1"
sogn_d_1_99_100,x1/(x2*(x1/(x1-x2+1)+2*x2)),0,2.217740774,"div,div,x1,add,add,x2,sub,add,div,x1,add,sub,div,x2,x2,x2,x1,x1,x1,x2,x2"
sogn_d_1_100_100,x1**2/(x2*(x2+x2/(3*x1))),0,2.274929762,"mul,x1,div,x1,mul,add,div,x2,add,x1,add,sub,add,x1,x1,x2,x2,x2,x2"
sogn_d_2_1_100,x1/(x2+1/x1),0,2.20156455,"div,x1,add,x2,div,x2,mul,x2,x1"
sogn_d_2_2_100,x1/x2,1,2.026754618,"div,mul,div,x1,x2,x2,x2"
sogn_d_2_3_100,x1/x2,1,1.938190937,"div,x1,mul,div,x2,x2,x2"
sogn_d_2_4_100,2/(x1*(x2+(x1+x1/x2)/x1)),0,2.120722771,"div,add,x2,x2,mul,mul,add,div,add,mul,div,x1,mul,x2,x2,x2,x1,x1,x2,x1,x2"
sogn_d_2_5_100,zoo*x2/(x1+x2**2),0,1.966385841,"div,div,x2,add,x1,mul,x2,x2,sub,x1,x1"
sogn_d_2_6_100,0,0,2.174397707,"mul,sub,x2,x2,div,div,x1,x1,div,sub,add,x1,x1,x2,x2"
sogn_d_2_7_100,x1/(x2*(x2*(zoo*x2+x1)+x2)),0,2.016087294,"div,x1,mul,x2,add,x2,mul,x2,add,x1,div,x2,sub,x1,x1"
sogn_d_2_8_100,0,0,2.102485418,"mul,x2,mul,x2,sub,x1,x1"
sogn_d_2_9_100,x2**2/(x1**2-x1-x1/x2),0,1.944850683,"div,x1,mul,x1,div,div,sub,mul,x1,x1,add,mul,x2,div,x1,x2,div,x1,x2,x2,x2"
sogn_d_2_10_100,x1*x2**5,0,2.103581667,"div,mul,mul,mul,mul,x2,x2,x1,x2,x2,div,x2,mul,x2,x2"
sogn_d_2_11_100,x1**2/(x1+2*x2**2+x2),0,2.065399885,"div,mul,x1,x1,add,add,mul,x2,div,mul,add,x2,x2,x1,x1,x2,x1"
sogn_d_2_12_100,0,0,139.6115274,0
sogn_d_2_13_100,zoo*x2,0,1.986642599,"sub,x2,sub,x2,div,x2,div,mul,mul,sub,x1,x1,div,mul,x1,x2,x1,x2,x2"
sogn_d_2_14_100,0,0,136.9842038,0
sogn_d_2_15_100,0,0,1.95127511,"sub,x1,add,x1,sub,x2,x2"
sogn_d_2_16_100,x1*x2/(x1*x2**2*(x2**2-x2)+x2),0,2.007076025,"div,x1,div,add,mul,mul,x2,x1,mul,sub,mul,x2,x2,x2,x2,x2,x2"
sogn_d_2_17_100,x1/(x1**2*(x1+x2)+1),0,2.121167421,"div,x1,add,div,x2,x2,mul,mul,mul,x2,x1,div,add,x1,x2,x2,x1"
sogn_d_2_18_100,0,0,138.5535789,0
sogn_d_2_19_100,0,0,2.003143787,"mul,div,sub,x2,x2,mul,mul,mul,add,mul,mul,x1,add,x2,x2,x1,x1,x2,x1,x2,x2"
sogn_d_2_20_100,nan,0,1.995748281,"div,mul,mul,sub,x1,x1,x1,div,x1,sub,x2,x2,x2"
sogn_d_2_21_100,x1**2/(x2-1/(x1*(x1/(-x2+1)-x2))),0,2.041334152,"div,x1,div,sub,x2,div,div,x1,mul,sub,div,x1,sub,div,x1,x1,x2,x2,x1,x1,x1"
sogn_d_2_22_100,0,0,2.193917513,"mul,sub,x2,x2,add,div,sub,x2,sub,sub,x1,sub,add,sub,x2,x1,x2,x2,x1,x1,x1"
sogn_d_2_23_100,x1/(2*(x1+x2**2/x1)),0,2.090991735,"mul,x1,div,x1,mul,add,x1,mul,x2,div,add,x2,sub,x2,x2,x1,add,x1,x1"
sogn_d_2_24_100,x1**2/(x1+(-2*x1+x2+(x2-1)/(x1*x2))/x1),0,2.102532625,"div,x1,div,add,div,sub,add,x2,sub,div,div,sub,x2,div,x1,x1,x2,x1,x1,x1,x1,x1,x1"
sogn_d_2_25_100,0,0,2.186806679,"mul,div,sub,x1,x1,x2,mul,div,div,x1,add,sub,div,x1,x2,x2,x2,x1,x1"
sogn_d_2_26_100,x1**2/(x1**2/(-x2+x2**(-2))+x1),0,2.138362646,"div,x1,div,add,mul,div,x1,sub,add,sub,div,div,div,x1,x2,x1,x2,x2,x2,x2,x1,x1,x1"
sogn_d_2_27_100,0,0,132.9809999,0
sogn_d_2_28_100,x1+x1*(-x1+1/(-x1-x2+1/2))/x2,0,1.901797056,"add,x1,mul,div,sub,div,x1,mul,sub,sub,div,x2,add,x2,x2,x1,x2,x1,x1,x2,x1"
sogn_d_2_29_100,x2/(x1*(2*x1+2*x2)-x2),0,1.940985441,"mul,x1,div,div,x2,x1,sub,mul,x1,add,add,x2,add,x1,x1,x2,x2"
sogn_d_2_30_100,x2**3/(-x1+x2),0,2.063850164,"div,mul,x2,x2,div,sub,add,div,mul,div,mul,x1,x2,x2,sub,x2,x1,x1,x1,x1,x2"
sogn_d_2_31_100,0,0,1.927554131,"sub,add,sub,sub,add,x1,x1,add,x1,x2,x1,add,x2,x1,x1"
sogn_d_2_32_100,x1/(x2*(-x1**2+x2**2)),0,2.142817736,"div,x1,mul,x2,sub,sub,add,mul,x2,x2,x1,mul,x1,x1,x1"
sogn_d_2_33_100,2*x1*x2/(x1/(x1+x2)+1),0,1.974275112,"div,add,x1,x1,add,sub,div,add,div,x1,add,x2,x1,div,x2,x2,x2,x2,x2"
sogn_d_2_34_100,(-x1+x2+(2*x1+x2)/x2)/x2**2,0,2.110256433,"div,div,add,sub,x2,x1,sub,add,div,add,div,mul,add,x1,x2,x2,x2,x1,x2,x1,x1,x2,x2"
sogn_d_2_35_100,1/(x1*x2),0,2.075436354,"div,div,x2,x2,mul,x2,x1"
sogn_d_2_36_100,x1/(x2*(x1-x1*(2*x1+x2)/(x1-x2))),0,2.139413357,"mul,x1,div,x2,mul,mul,sub,x1,mul,div,add,x1,add,x1,x2,sub,x1,x2,x1,x2,x2"
sogn_d_2_37_100,x1**2*x2,0,1.992271185,"mul,x1,div,mul,div,x1,div,mul,mul,x2,x1,div,div,x2,mul,x2,x1,x2,x2,x1,x1"
sogn_d_2_38_100,x1/(x2**4*(x2-1)),0,2.14811635,"div,x1,mul,x2,mul,mul,sub,x2,div,x1,x1,mul,x2,x2,x2"
sogn_d_2_39_100,#DIV/0!,0,1.943095922,"div,x2,div,add,x1,x2,sub,x2,add,x2,div,x1,x2"
sogn_d_2_40_100,x1/x2,1,2.027653694,"div,sub,x1,sub,sub,add,x1,x2,x1,x2,x2"
sogn_d_2_41_100,zoo*(-x1-x2+1)/x2,0,1.979098797,"div,div,sub,sub,x1,add,sub,x1,div,x1,x1,x1,x2,x2,sub,x1,x1"
sogn_d_2_42_100,(x1-(x1/(x1+x1/x2-2*x2)-x2)/x1)/x2,0,2.106760025,"div,sub,x1,div,sub,div,div,x2,div,sub,add,div,x1,x2,sub,x1,x2,x2,x1,x2,x2,x1,x2"
sogn_d_2_43_100,x2**2/(x1*(2*x1+x2+x2/x1)),0,2.00017643,"mul,x2,div,x2,mul,x1,add,div,x2,x1,add,add,x2,x1,x1"
sogn_d_2_44_100,x1*(x2**2+x2)/x2,0,2.148334026,"mul,div,div,x2,mul,x2,div,x2,mul,add,x2,mul,x2,x2,x2,x2,x1"
sogn_d_2_45_100,x1*(zoo*x2+x1)/2,0,2.06825304,"mul,div,x2,add,x2,x2,mul,add,div,x2,mul,div,mul,x1,x1,x1,sub,x1,x1,x1,x1"
sogn_d_2_46_100,x1*(2*x2-x2/(x1-x2))/x2,0,2.225726128,"div,x1,div,mul,x2,div,x2,add,sub,x2,div,x2,sub,x1,x2,x2,x2"
sogn_d_2_47_100,x2/(4*x1+2*x2+1),0,2.098653793,"div,x2,add,x1,add,add,add,x1,add,mul,add,div,x1,x1,x2,div,x2,x2,x1,x2,x1"
sogn_d_2_48_100,zoo*x1,0,2.234083891,"div,x1,div,sub,x2,x2,div,mul,div,add,sub,x1,sub,x2,x2,x2,x2,x2,x2"
sogn_d_2_49_100,x1*(x1-x2)/(x2*(-x1**2*x2+x2)),0,2.124897957,"mul,x1,div,sub,x1,x2,mul,sub,sub,x2,sub,mul,mul,x1,x2,x1,x2,x2,x2"
sogn_d_2_50_100,x1**3/x2,0,2.190047979,"div,x1,div,x2,mul,x1,x1"
sogn_d_2_51_100,0,0,1.992471218,"div,sub,x2,add,x2,sub,x2,x2,sub,div,sub,sub,sub,mul,x1,x2,x1,x2,x2,x1,x1"
sogn_d_2_52_100,x1*x2/(-x1+x2),0,2.076035023,"mul,mul,x2,x1,mul,x2,mul,div,div,x1,mul,mul,x1,sub,x2,x1,x2,x1,x1"
sogn_d_2_53_100,0,0,1.999711514,"mul,x2,mul,sub,x1,x1,x2"
sogn_d_2_54_100,x1/(2*x1**3+x2),0,2.155287504,"div,mul,x2,div,x1,x2,add,x2,mul,x1,mul,add,x1,x1,x1"
sogn_d_2_55_100,0,0,135.2113783,0
sogn_d_2_56_100,x2**2*(x1+x1/x2),0,1.952193737,"div,x1,div,div,x1,add,x1,div,x1,x2,mul,x2,x2"
sogn_d_2_57_100,x1**2*(x1+(x1-x2)/x2),0,2.059402704,"mul,x1,mul,x1,add,mul,div,div,div,add,sub,mul,sub,x1,x2,x1,x2,x2,x2,x1,x1,x1,x1"
sogn_d_2_58_100,1/x2,0,2.042298555,"div,sub,add,x1,x2,sub,add,x1,x2,add,sub,div,x1,x1,x1,x1,x2"
sogn_d_2_59_100,x1*(-x1+x2)/(x1-x1*(x1/x2**2+x2)/x2),0,2.249929428,"div,mul,sub,x2,x1,x1,sub,x1,mul,x1,div,add,div,div,x1,x2,x2,x2,x2"
sogn_d_2_60_100,x1/(x2*(x2*(-x1+2*x2**2-x2/x1)-x2)),0,2.118171453,"div,div,x1,sub,mul,sub,sub,mul,x2,add,x2,x2,div,x2,x1,x1,x2,x2,x2"
sogn_d_2_61_100,x1/(x1-(zoo*x1-x2)/x2),0,2.06222868,"div,x1,sub,x1,div,sub,mul,x2,div,div,x1,x2,sub,x2,x2,x2,x2"
sogn_d_2_62_100,x1**2/(2*x2**3*(-x1+x2)),0,2.04199934,"div,x1,mul,mul,x2,sub,x2,x1,mul,add,x2,x2,div,x2,x1"
sogn_d_2_63_100,x1**2*(x1**2+x1)/x2**3,0,2.018368006,"mul,x1,div,div,mul,x1,div,add,mul,x1,x1,x1,x2,x2,x2"
sogn_d_2_64_100,x2/(-x1+x2*(x1+1)),0,2.072005749,"div,x2,div,x1,div,x1,sub,mul,x2,add,mul,div,div,x2,x1,x2,x1,x1,x1"
sogn_d_2_65_100,2*(x2+x2**2/x1)/x1,0,2.072288752,"mul,div,div,add,x2,x2,x2,x2,div,mul,add,x2,div,x2,div,x1,x2,x2,x1"
sogn_d_2_66_100,x1/(x2+(x2+(x1+x2+x2/x1)/x1)/x2),0,2.021128893,"div,x1,add,x2,div,add,x2,div,add,add,div,x2,x1,x1,x2,x1,x2"
sogn_d_2_67_100,x1**2/(x2**2*(x2+x2/x1**2)),0,2.142983913,"mul,div,div,x1,mul,sub,add,add,x2,div,div,x2,x1,x1,x1,x1,x2,x2,x1"
sogn_d_2_68_100,x1*x2**2/(-x1+x2),0,1.907941341,"mul,x2,mul,div,x1,sub,x2,x1,x2"
sogn_d_2_69_100,nan,0,2.099234104,"div,sub,x2,x2,div,sub,x1,x1,x1"
sogn_d_2_70_100,0,0,2.024741173,"div,sub,x1,x1,add,mul,add,div,mul,sub,x2,sub,add,x1,add,x1,x2,x1,x1,x1,x2,x1,x1"
sogn_d_2_71_100,0,0,2.114604235,"mul,sub,x2,x2,div,x1,mul,mul,x1,x1,mul,x2,x1"
sogn_d_2_72_100,x1**2/(-x1/(2*x1-x2)+x2),0,1.954118967,"mul,x1,div,x1,sub,x2,add,sub,div,x1,add,x1,sub,x1,x2,x1,x1"
sogn_d_2_73_100,(x1-x2)/(2*x1),0,2.125723839,"mul,div,x2,x1,div,mul,sub,x1,x2,add,sub,div,x1,x2,x1,x1,add,x1,x1"
sogn_d_2_74_100,x1/(x2*(4*x2-x2/x1)),0,2.014951944,"div,x2,mul,x2,div,mul,add,x2,add,x2,add,sub,x2,div,x2,x1,x2,x2,x1"
sogn_d_2_75_100,0,0,2.200974464,"mul,sub,x1,sub,x2,x1,mul,x1,mul,mul,sub,x2,x2,sub,x1,sub,x2,x1,x2"
sogn_d_2_76_100,x1**3/(x1+x2**2+x2),0,2.021486759,"mul,x1,mul,x1,div,x1,add,x2,add,x2,sub,add,x1,mul,x2,x2,x2"
